_id,active,name,description,type,volume,volume._id,volume.volume,volume.unit,amount,dimensions,weight_in_kg,is_sample_data
5fb0f83427f5ad000dc779a8,TRUE,7 cbm Container,,,,,,,,,,
5fb0f90627f5ad000dc779ad,FALSE,10 cbm Container,,Absetzcontainer,,,,,,,,
5fb106c227f5ad000dc779c7,TRUE,7 cbm Container mit Deckel,,,,,,,,,,
5fb2468ead7077000da5cf3e,TRUE,5 cbm Container,,,,,,,,,,
5fb24e26ad7077000da5cf59,TRUE,5 cbm Container mit Deckel,,,,,,,,,,
5fb391730e78ee000d5d6f02,TRUE,2 cbm Container,,,,,,,,,,
5fb6286d5fcd39000d5f00c8,TRUE,6 cbm Eigen-Press-Container,,,,,,,,,,
5fb6316f5fcd39000d5f00de,FALSE,Dauer-Container,,Absetzcontainer,2,,,,,,,
5fb631de5fcd39000d5f00df,FALSE,Dauer-Container,,Absetzcontainer,2,,,,,,,
5fb632245fcd39000d5f00e0,TRUE,2 cbm Dauer-Container,,Absetzcontainer,,,,,,,,
5fb633e45fcd39000d5f00e1,TRUE,10 cbm Container,,,,62ce8a3f029a022f11fc5363,,cbm,0,,,
5fb78181139cff000dc31c5f,TRUE,10 cbm Container,,,,,,,,,,
5fb78273139cff000dc31c69,TRUE,7 cbm Container mit Deckel,,,,,,,,,,
5fb7834b139cff000dc31c71,TRUE,10 cbm Container mit Deckel,,,,,,,,,,
5fb7859a139cff000dc31c7c,TRUE,3 cbm Container,,,,,,,,,,
5fb7c21c9f862e000d0c50f1,TRUE,"ASK offen (5,5)",,,,,,,,,,
5f65af5d2569f4000d3cbcc8,TRUE,"ASK offen (5,5 Sax)",Sax & Klee,Absetzcontainer,5.5,,,,,,,
5f65b2982569f4000d3cbcd7,TRUE,ASK offen (10 Schokinag),Schokinag,Absetzcontainer,10,,,,,,,
5f65c7db2569f4000d3cbce3,TRUE,"ASK offen (5,5 Normal)",Normal,Absetzcontainer,5.5,,,,,,,
5f65c8202569f4000d3cbce4,TRUE,"ASK offen (5,5 Neues Modell)",,Absetzcontainer,5.5,,,,,,,
5f65c8652569f4000d3cbce5,TRUE,ASK offen (10 Tschechisch),Tschechisch,Absetzcontainer,10,,,,,,,
5f65c8802569f4000d3cbce6,TRUE,ASK offen (10 Neues Modell),,Absetzcontainer,10,,,,,,,
5f65c8ab2569f4000d3cbce7,TRUE,ASK mit Deckel (3),,Absetzcontainer,3,,,,,,,
5f65c8bc2569f4000d3cbce8,TRUE,"ASK mit Deckel (5,5)",,Absetzcontainer,5.5,,,,,,,
5f65c8cb2569f4000d3cbce9,TRUE,ASK mit Deckel (7),,Absetzcontainer,7,,,,,,,
5f65c8e42569f4000d3cbcea,TRUE,ASK mit Deckel (10),,Absetzcontainer,10,,,,,,,
5f65c8f22569f4000d3cbceb,TRUE,ASK mit Deckel (10 Neues Modell),,Absetzcontainer,10,,,,,,,
5f65c9042569f4000d3cbcec,TRUE,ASK kranbar (7),,Absetzcontainer,,61a8535f2d3ab1000d0a2424,7,cbm,4,,,
5f65d4652569f4000d3cbd21,TRUE,ASK offen (3),,Absetzcontainer,3,,,,,,,
5f7c55ca4825bf000d9f47ea,TRUE,ASK offen (10 Alt),,,,,,,,,,
5f7c5a474825bf000d9f47ff,TRUE,ASK offen (7),,,,,,,,,,
5fb7c7b69f862e000d0c5108,TRUE,Test Container,Weitere Infos,,,,,,,,,
5fb81ca3169ee5000ddf0c17,TRUE,10 cbm Container mit Deckel,,,,,,,,,,
5fbbd15d383022000d22ef32,TRUE,3 cbm Container,,,,,,,,,,
5fbccfbe7217b5000db2dec3,TRUE,5 cbm Dauer-Container mit Deckel,,,,,,,,,,
5fbcd0027217b5000db2dec5,TRUE,7 cbm Eigen-Container mit Deckel,,,,,,,,,,
5fbf8b55a9a31a000dec7ab3,TRUE,3 cbm Dauer-Container,,,,,,,,,,
5fc0dadb03982f000d73b098,TRUE,7 cbm Dauer-Container,,,,,,,,,,
5fc4c171afc5c7000d4b141c,TRUE,3 cbm Eigen-Container,,,,,,,,,,
5fc89e52724f86000d17448e,TRUE,10 cbm Dauer-Container,,,,,,,,,,
5fc89f2f724f86000d174496,TRUE,5 cbm Dauer-Container,,,,,,,,,,
5fc946597bd346000d66a23c,TRUE,7 cbm Absetzer,,,,,,,,,,
5fc947687bd346000d66a244,TRUE,20 cbm Absetzer,,,,,,,,,,
5fc949a37bd346000d66a250,TRUE,30 cbm Abroller,,,,,,,,,,
5fc9f218c58968000df5c738,TRUE,12 cbm Absetzer,,,,,,,,,,
5fc9f42bc58968000df5c73e,FALSE,Absetzer,,,,6363d94b7ce3f02b20b92656,,cbm,0,,,
5fca9f2686393c000db1f284,TRUE,17 cbm Abroller,,,,,,,,,,
5fcdec47ac6e8c000d955f0c,TRUE,5 cbm Absetzer,,,,,,,,,,
5fcdedebac6e8c000d955f1e,TRUE,20 cbm Selbstpresscontainer,,,,,,,,,,
5fcdef38ac6e8c000d955f2f,TRUE,10 cbm Absetzer Spezial,,,,,,,,,,
5fce0608ac6e8c000d955f68,TRUE,5 cbm Eigen-Container mit Deckel ,,,,,,,,,,
5fce2d6cac6e8c000d955fc2,TRUE,10 cbm Absetzer,,,,,,,,,,
5fcf3c32df5e39000d4b0294,TRUE,7 cbm Absetzer mit Deckel,,,,,,,,,,
5fcfa3017df59c000d249124,FALSE,groß,,,,,,,,,,
5fcfd074f9c054000dfb7dbd,TRUE,10 cbm Eigen-Container mit Deckel,,,,,,,,,,
5fcfd68f299ff8000d8c9158,TRUE,7 cbm Absetzer Späne,,,,,,,,,,
5fcfd70e299ff8000d8c9163,FALSE,20 cbm Absetzer Späne,,,,63f23eafae02faa27458328f,,cbm,0,,,
5fcfd7be299ff8000d8c9174,TRUE,diverse,,,,,,,,,,
5fd0a49aa84f00000dd2bea3,TRUE,7 cbm Eigen-Container,,,,,,,,,,
5fd0a681a84f00000dd2becb,FALSE,15 m³,Begehbar mit Türen,,,,,,,,,
5fd0a697a84f00000dd2bed6,FALSE,10cbm,,,,,,,,,,
5fd0a923a84f00000dd2befd,TRUE,10 m³,,,,,,,62,,,
5fd0f2bda84f00000dd2bf55,TRUE,7 cbm Absetzer mit Klappe,,,,,,,,,,
5fd1290940e9cb000dd74841,TRUE,7 cbm Absetzer flach,,,,,,,,,,
5fd2803c881a8c000d90a113,TRUE,5 cbm Absetzer mit Klappe,,,,,,,,,,
5fd56d867cd771000d86af9c,TRUE,7 cbm,,,,,,,,,,
5fd73bf1e8cb96000dfed22e,TRUE,10 cbm Dauer-Container mit Deckel,,,,,,,,,,
5fd79086e8cb96000dfed243,TRUE,10 cbm Absetzer Deckel,,,,,,,,,,
5fd7910ee8cb96000dfed247,TRUE,3 cbm Absetzer Deckel,,,,,,,,,,
5fd8e635d64635000d296093,TRUE,7 cbm Absetzer dicht,,,,,,,,,,
5fdb0b407d3c5b000d116bdb,TRUE,10 cbm Abroller,,,,,,,,,,
5fe0601b5aa733000da4a67c,TRUE,10 cbm Eigen-Container,,,,,,,,,,
5fe30277b901a7000d36a2e8,TRUE,3 cbm Dauer-Container mit Deckel,,,,,,,,,,
5feb55eefadcaa000d725a6e,TRUE,407k Klapp-Asc 7m³,,,,63b42854724d90821f1b4120,7,cbm,4,,,
5ff0df614a2b82000dd667d0,TRUE,3 cbm offen,303,,,63c6c113a455f5626450fe21,3,cbm,3,,,
5ff0df6c4a2b82000dd667d1,FALSE, 7 cbm offen,,,,,,,,,,
5ff0df784a2b82000dd667d2,FALSE,10 cbm offen,,,,,,,,,,
5ff0dfa54a2b82000dd667d3,FALSE,5 cbm Deckel,,,,,,,,,,
5ff0dfad4a2b82000dd667d4,FALSE,7 cbm Deckel,,,,,,,,,,
5ff0dfb64a2b82000dd667d5,FALSE,10 cbm Deckel,,,,,,,,,,
5ff177cc1fbbe3000d3e1659,TRUE,405 Asc 5m³,,,,63b52f09724d90f5851e65fc,5,cbm,25,,,
5ff178261fbbe3000d3e165a,FALSE,4052 Asc 5m³ Zone 2,,,,629f022bb32e154dad7bfb74,,cbm,0,,,
5ff178361fbbe3000d3e165b,FALSE,4053 Asc 5m³ Zone 3,,,,629f020f3de9da3f7cc4b291,,cbm,0,,,
5ff178511fbbe3000d3e165c,FALSE,4071 Asc 7m³ Zone 1,,,,,,,,,,
5ff178601fbbe3000d3e165d,FALSE,4072 Asc 7m³ Zone 2,,,,629f026a3de9da31bbc4c188,,cbm,0,,,
5ff1786d1fbbe3000d3e165e,FALSE,4073 Asc 7m³ Zone 3,,,,629f027e3de9da542ec4c49d,,cbm,0,,,
5ff1789b1fbbe3000d3e165f,TRUE,410 Asc 10m³,,,,63b52f477d420b783df79cc4,10,cbm,16,,,
5ff178a91fbbe3000d3e1660,FALSE,4102 Asc 10m³ Zone 2,,,,629f0ee23de9dae80dc7cee3,,cbm,0,,,
5ff178b81fbbe3000d3e1661,FALSE,4103 Asc 10m³ Zone 3,,,,629f0ed93de9daebc9c7cc91,,cbm,0,,,
5ff178f41fbbe3000d3e1662,FALSE,40721 Klapp-Asc 7m³ Zone 2,,,,629f0279b32e1511907c0bee,,cbm,0,,,
5ff179051fbbe3000d3e1663,FALSE,40731 Klapp-Asc 7m³ Zone 3,,,,629f028c3de9da2c92c4c827,,cbm,0,,,
5ff179451fbbe3000d3e1664,TRUE,410d Deckel-Asc 10m³,,,,63b52f5b7d420b99faf79e33,10,cbm,10,,,
5ff179561fbbe3000d3e1665,FALSE,41021 Deckel-Asc 10m³ Zone 2,,,,629f0edc3de9da3b27c7ccf2,,cbm,0,,,
5ff179671fbbe3000d3e1666,FALSE,41031 Deckel-Asc 10m³ Zone 3,,,,629f0eea3de9da7b5cc7cf9a,,cbm,0,,,
5ff1aad7b16e2e000d5df293,TRUE,ohne,,,,,,,,,,
5ff2dc3c666494000d71daa7,TRUE,405d Deckel-Asc 5m³,,,,63b52f137d420b1b7cf798b7,5,cbm,3,,,
5ff30a428001c4000d118784,TRUE,13 cbm Container,,,,,,,,,,
5ff4908af25ed9000d872573,TRUE,12 cbm Absetzer dicht,,,,,,,,,,
5ff4a0dbeeb6a8000dee12de,TRUE,3m³ Absetzcontainer,,,,,,,,,,
5ff4a0eaeeb6a8000dee12df,TRUE,5m³ absetzcontainer,,,,,,,,,,
5ff4a0fbeeb6a8000dee12e0,TRUE,6m³ Absetzcontainer,,,,,,,,,,
5ff4a115eeb6a8000dee12e1,TRUE,7m³ Absetzcontainer,,,,,,,,,,
5ff4a122eeb6a8000dee12e2,TRUE,10m³ Absetzcontainer,,,,,,,,,,
5ff4a12deeb6a8000dee12e3,TRUE,12m³ Absetzcontainer,,,,,,,,,,
5ff4a13eeeb6a8000dee12e4,TRUE,15m³ Absetzcontainer mit Türen,,,,,,,,,,
5ff4a152eeb6a8000dee12e5,TRUE,18m³ Absetzcontainer mit Türen,,,,,,,,,,
5ff4a167eeb6a8000dee12e6,TRUE,7m³ Absetzcontainer mit Türen,,,,,,,,,,
5ff4a185eeb6a8000dee12e7,TRUE,2m³ Absetzcontainer geschlossen,,,,,,,,,,
5ff4a19feeb6a8000dee12e8,TRUE,3m³ Absetzcontainer geschlossen,,,,,,,,,,
5ff4a1a9eeb6a8000dee12e9,TRUE,5m³ Absetzcontainer geschlossen,,,,,,,,,,
5ff4a1b6eeb6a8000dee12ea,TRUE,7m³ Absetzcontainer geschlossen,,,,,,,,,,
5ff4a1c6eeb6a8000dee12eb,TRUE,10m³ Absetzcontainer geschlossen,,,,,,,,,,
5ff7373aac986b000de6da13,TRUE,3x8m³ Awilogbehälter,HKW,,,,,,,,,
5ffc120a76c377000d45224d,TRUE,Absetzcontainer 5cbm,,,,,,,,,,
5ffc121176c377000d45224e,TRUE,Abrollcontainer 14cbm,,,,,,,,,,
5ffc121a76c377000d45224f,FALSE,Abrollcontainer,22 cbm,,,,,,,,,
5ffc122676c377000d452250,TRUE,Müllpresse Pöttinger / Türkis,,,,,,,,,,
5ffc196d76c377000d452260,TRUE,7 cbm Dauer-Container mit Deckel,,,,,,,,,,
5ffc85844f2e55000df0eb7b,TRUE,3 m³ Deckel,,,,,,,1,,,
5ffc85ab4f2e55000df0eb7c,FALSE,5cbm,Cont. Nr 313,,,,,,,,,
5ffc85bd4f2e55000df0eb7d,FALSE,5cbm,311,,,,,,,,,
5ffc85ce4f2e55000df0eb7e,FALSE,5cbm,310,,,,,,,,,
5ffc85db4f2e55000df0eb7f,FALSE,5cbm,306,,,,,,,,,
5ffc85e84f2e55000df0eb80,FALSE,5cbm,305,,,,,,,,,
5ffc85f94f2e55000df0eb81,FALSE,5cbm,302,,,,,,,,,
5ffc86074f2e55000df0eb82,FALSE,5cbm,301,,,,,,,,,
5ffc86134f2e55000df0eb83,FALSE,5cbm,300,,,,,,,,,
5ffc86214f2e55000df0eb84,FALSE,5cbm,272,,,,,,,,,
5ffc86354f2e55000df0eb85,FALSE,5cbm,253,,,,,,,,,
5ffc863f4f2e55000df0eb86,FALSE,5cbm,250,,,,,,,,,
5ffc864c4f2e55000df0eb87,FALSE,5cbm,242,,,,,,,,,
5ffc86594f2e55000df0eb88,FALSE,5cbm,235,,,,,,,,,
5ffc8664f0361f000d29856a,FALSE,5cbm,221,,,,,,,,,
5ffc8670f0361f000d29856b,FALSE,5cbm,215,,,,,,,,,
5ffc867af0361f000d29856c,FALSE,5cbm,211,,,,,,,,,
5ffc8684f0361f000d29856d,FALSE,5cbm,210,,,,,,,,,
5ffc8698f0361f000d29856e,FALSE,5cbm,141,,,,,,,,,
5ffc86b6f0361f000d29856f,FALSE,5cbm,123,,,,,,,,,
5ffc86c1f0361f000d298570,TRUE,5 m³,,,,62418abcadd2e3df68d28ff3,,cbm,73,,,
5ffc86dbf0361f000d298571,FALSE,5cbm,44 - verschrottet 08/19,,,,,,,,,
5ffc86e9f0361f000d298572,FALSE,5cbm,37,,,,,,,,,
5ffc86fef0361f000d298573,FALSE,5cbm,28 - verschrottet,,,,,,,,,
5ffd4475c0faea000d2710e9,TRUE,434 Abrollcontainer 34m³,,,,629f0f383de9da5decc7dce6,34,cbm,0,,,
5ffef920cc26a8000d59412d,TRUE,10 cbm + 7 cbm Absetzer,,,,,,,,,,
5fff0104cc26a8000d594151,FALSE,4342 Abrollcontainer 34m³ Zone 2,,,,629f0f243de9da4e30c7d732,,cbm,0,,,
5fff0106cc26a8000d594154,TRUE,7 m³ Deckel,,,,,,,10,,,
5fff7253a6dc81000d150d41,FALSE,5cbm,300,,,,,,,,,
5fff728ea6dc81000d150d42,FALSE,,10 Cbm,,,,,,,,,
5fff733ca6dc81000d150d46,TRUE,36 m³- ABR,,,,,,,1,,,
5fff734aa6dc81000d150d47,TRUE,16 m³ - ABR,,,,,,,2,,,
5fff7355a6dc81000d150d48,FALSE,16 CBM - ABR,,,,,,,,,,
5fff7367a6dc81000d150d49,FALSE,16 CBM - ABR,Pendelklappe BSR,,,,,,,,,
5fff7370a6dc81000d150d4a,TRUE,40 m³ - ABR,,,,,,,5,,,
5fff7376a6dc81000d150d4b,FALSE,40 CBM - ABR,,,,,,,,,,
5fff737ea6dc81000d150d4c,FALSE,40 CBM - ABR,,,,,,,,,,
5fff7390a6dc81000d150d4d,FALSE,40 CBM - ABR,,,,,,,,,,
60001d9e608a5b000da37f90,TRUE,4m³,,,,,,,,,,
60001db3608a5b000da37f91,TRUE,5er Deckelmulde,5m³ Deckelmulde,,,,,,,,,
600150711cbf85000d9021e6,TRUE,422 Abrollcontainer 22m³,,,,63b52f6fb42d75388a662be1,22,cbm,4,,,
600182b4f0704f000d856525,FALSE,4343 Abrollcontainer 34m³ Zone 3,,,,629f0f2d3de9da0629c7d877,,cbm,0,,,
600182e3f0704f000d856528,FALSE,4222 Abrollcontainer 22m³ Zone 2,,,,,,,,,,
6001830af0704f000d856529,FALSE,4222 Abrollcontainer 22m³ Zone 2,,,,629f0f1e3de9da4b19c7d476,,cbm,0,,,
60018328f0704f000d85652a,FALSE,4223 Abrollcontainer 22m³ Zone 3,,,,629f0f203de9da7283c7d5c0,,cbm,0,,,
6001a4bdf0704f000d85660f,TRUE,10 m³ Deckel,,,,,,,10,,,
6001ab1ff0704f000d856638,TRUE,7 m³,,,,,,,30,,,
6001aca8f0704f000d856648,TRUE,5 m³ Deckel,,,,62417b35add2e37a07cf9216,,cbm,20,,,
6002b78e3310e7000d78e951,TRUE, 3 m³,,,,,,,3,,,
6002b7b43310e7000d78e952,TRUE,7 m³ Pridge,Begehbar,,,,,,1,,,
6002b7c63310e7000d78e953,TRUE,5 m³ Pridge,Begehbar,,,,,,1,,,
6002b89a3310e7000d78e954,TRUE,7 m³ mit Klappe,Begehbar,,,62417f46add2e3f101d16334,,cbm,8,,,
6002b8c83310e7000d78e957,TRUE,12 m³ Türencontainer,Begehbar,,,,,,1,,,
6002b9003310e7000d78e958,TRUE,13 m³ - ABR,,,,,,,2,,,
6002b90c3310e7000d78e95b,TRUE,28 m³ - ABR,,,,,,,1,,,
6002fdaf58c513000d6e73cb,FALSE,5,Absetzcontainer 3 cbm offen,,,,,,0,,,
6002fdd058c513000d6e73cc,FALSE,6,Absetzcontainer 3 cbm offen,,,,,,0,,,
6002fdf558c513000d6e73cd,FALSE,7,Absetzcontainer 3 cbm offen,,,,,,0,,,
6002fe1458c513000d6e73ce,FALSE,150/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fe3058c513000d6e73cf,FALSE,151/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fe6d58c513000d6e73d0,FALSE,152/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fe7b58c513000d6e73d1,FALSE,153/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fe8558c513000d6e73d2,FALSE,154/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fe9158c513000d6e73d3,FALSE,155/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fe9a58c513000d6e73d4,FALSE,156/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002febb58c513000d6e73d5,FALSE,157/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fec558c513000d6e73d6,FALSE,158/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fed358c513000d6e73d7,FALSE,159/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002fee858c513000d6e73d8,FALSE,160/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff0758c513000d6e73d9,FALSE,161/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff1158c513000d6e73da,FALSE,162/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff1e58c513000d6e73dd,FALSE,163/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff2d58c513000d6e73de,FALSE,164/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff4258c513000d6e73df,FALSE,165/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff5658c513000d6e73e0,FALSE,166/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff6b58c513000d6e73e1,FALSE,167/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff7558c513000d6e73e2,FALSE,168/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff8258c513000d6e73e3,FALSE,169/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff8d58c513000d6e73e4,FALSE,170/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ff9d58c513000d6e73e5,FALSE,171/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ffa658c513000d6e73e6,FALSE,172/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ffb558c513000d6e73e7,FALSE,173/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ffcd58c513000d6e73e8,FALSE,175/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ffdb58c513000d6e73e9,FALSE,176/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6002ffec58c513000d6e73ea,FALSE,177/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6003000358c513000d6e73eb,FALSE,178/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6003001158c513000d6e73ec,FALSE,180/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6003001c58c513000d6e73ed,FALSE,181/5,Absetzcontainer 5 cbm offen,,,,,,0,,,
6003006d58c513000d6e73ee,FALSE,174/5-D,Absetzcontainer 5 cbm mit Deckel,,,,,,0,,,
6003008658c513000d6e73ef,FALSE,179/5-D,Absetzcontainer 5 cbm mit Deckel,,,,,,0,,,
600300ed58c513000d6e73f0,FALSE,100/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003011258c513000d6e73f1,FALSE,101/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003011858c513000d6e73f2,FALSE,102/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003011e58c513000d6e73f3,FALSE,103/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003012458c513000d6e73f4,FALSE,104/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003012a58c513000d6e73f5,FALSE,105/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003013958c513000d6e73f6,FALSE,106/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003013f58c513000d6e73f7,FALSE,107/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003014758c513000d6e73f8,FALSE,108/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003014d58c513000d6e73f9,FALSE,109/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003015258c513000d6e73fa,FALSE,110/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003016258c513000d6e73fb,FALSE,111/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003016958c513000d6e73fc,FALSE,112/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003017158c513000d6e73fd,FALSE,113/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003017758c513000d6e73fe,FALSE,114/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003018058c513000d6e73ff,FALSE,115/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003019258c513000d6e7400,FALSE,116/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003019a58c513000d6e7401,FALSE,118/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301a158c513000d6e7402,FALSE,119/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301b058c513000d6e7403,FALSE,121/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301b858c513000d6e7404,FALSE,123/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301c658c513000d6e7405,FALSE,127/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301cf58c513000d6e7406,FALSE,130/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301d858c513000d6e7407,FALSE,131/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301e058c513000d6e7408,FALSE,132/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301e858c513000d6e7409,FALSE,133/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301ef58c513000d6e740a,FALSE,134/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301f758c513000d6e740b,FALSE,135/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600301ff58c513000d6e740c,FALSE,136/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003020e58c513000d6e740d,FALSE,137/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003021d58c513000d6e740e,FALSE,138/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003022458c513000d6e740f,FALSE,140/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003023958c513000d6e7410,FALSE,141/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003024658c513000d6e7411,FALSE,144/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003026058c513000d6e7412,FALSE,145/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003026e58c513000d6e7413,FALSE,146/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003027958c513000d6e7414,FALSE,147/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003028258c513000d6e7415,FALSE,149/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003028e58c513000d6e7416,FALSE,151/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003029958c513000d6e7417,FALSE,152/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302a258c513000d6e7418,FALSE,153/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302ad58c513000d6e7419,FALSE,154/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302b658c513000d6e741a,FALSE,155/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302be58c513000d6e741b,FALSE,156/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302c658c513000d6e741c,FALSE,157/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302ce58c513000d6e741d,FALSE,158/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302d758c513000d6e741e,FALSE,159/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302e458c513000d6e741f,FALSE,160/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302ed58c513000d6e7420,FALSE,161/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
600302f758c513000d6e7421,FALSE,162/7,Absetzcontainer 7 cbm offen,,,,,,0,,,
6003051458c513000d6e7422,FALSE,117/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003052c58c513000d6e7423,FALSE,120/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003053b58c513000d6e7424,FALSE,122/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003054b58c513000d6e7425,FALSE,124/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003055a58c513000d6e7426,FALSE,125/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003058758c513000d6e7427,FALSE,126/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003059558c513000d6e7428,FALSE,128/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003059f58c513000d6e7429,FALSE,129/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
600305ac58c513000d6e742a,FALSE,139/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
600305c858c513000d6e742b,FALSE,142/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
600305d958c513000d6e742c,FALSE,143/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
600305e958c513000d6e742d,FALSE,148/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
600305f158c513000d6e742e,FALSE,150/7-D,Absetzcontainer 7 cbm mit Deckel,,,,,,0,,,
6003063a58c513000d6e742f,FALSE,50/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
6003064958c513000d6e7430,FALSE,51/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
6003065858c513000d6e7431,FALSE,52/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
6003066658c513000d6e7432,FALSE,53/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
6003067358c513000d6e7433,FALSE,54/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
6003067f58c513000d6e7434,FALSE,55/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
6003068b58c513000d6e7435,FALSE,57/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
600306f658c513000d6e7436,FALSE,58/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
6003071ff12402000dcf9a9d,FALSE,61/10,Absetzcontainer 10 cbm offen,,,,,,0,,,
